,amostras
3763,7163.745395728413
3764,7156.686689190334
3765,7145.544250517558
3766,7130.322851970687
3767,7110.991201098143
3768,7087.418116081313
3769,7059.561970900966
3770,7027.786237662808
3771,6992.8593045618745
3772,6955.67562129181
3773,6916.781705650568
3774,6876.125533900622
3775,6833.373149993921
3776,6788.312302006059
3777,6741.039950493862
3778,6691.976700261453
3779,6641.682416937149
3780,6590.573585472889
3781,6538.907963047462
3782,6487.017451427221
3783,6435.254920747418
3784,6383.872515689625
3785,6333.256813295053
3786,6283.956447638761
3787,6236.220491060745
3788,6189.742798590741
3789,6143.921787638995
3790,6098.280083121152
3791,6052.704235905433
3792,6007.335864472646
3793,5962.394433215942
3794,5918.155063976864
3795,5874.834795645783
3796,5832.505924951347
3797,5791.1844388453665
3798,5750.809628325628
3799,5711.230076351021
3800,5672.292192349339
3801,5633.698253151058
3802,5594.874761778415
3803,5555.314987294052
3804,5515.012448070858
3805,5474.475790299425
3806,5434.580791486119
3807,5396.362404555114
3808,5360.601028153781
3809,5327.704633844417
3810,5297.939889515652
3811,5271.465540379103
3812,5248.308017945474
3813,5228.463369848645
3814,5211.952006235999
3815,5198.852277056774
3816,5189.33091993412
3817,5183.51703738252
3818,5181.350696381453
3819,5182.804884622456
3820,5188.061856892069
3821,5197.212653050097
3822,5210.20334661278
3823,5226.998537263929
3824,5247.400765518511
3825,5271.076898955904
3826,5297.885665675086
3827,5327.868498893825
3828,5360.905883499941
3829,5396.526625841089
3830,5434.114276192503
3831,5473.253629825677
3832,5514.099000050024
3833,5557.435865986731
3834,5603.975003079418
3835,5653.81219091216
3836,5706.896881704022
3837,5763.473965892199
3838,5823.726388410047
3839,5887.363615550058
3840,5953.525952339851
3841,6020.969287397243
3842,6088.770085582748
3843,6156.6854512741775
3844,6224.656265312837
3845,6292.543632939621
3846,6360.192306492721
3847,6427.173759988729
3848,6492.580559580027
3849,6555.23114764232
3850,6614.082839195694
3851,6668.670759162875
3852,6719.384512538693
3853,6767.265338963346
3854,6813.256667093542
3855,6857.537040966824
3856,6899.6151963141165
3857,6938.898569964711
3858,6975.034832847603
3859,7007.884209043136
3860,7037.285513705984
3861,7062.92612907192
3862,7084.6106613539305
3863,7102.454063320899
3864,7116.596706633824
3865,7126.942141334156
3866,7133.341430271344
3867,7135.963997656666
3868,7135.217046461175
3869,7131.405535586668
3870,7124.782574045179
3871,7115.621233825791
3872,7104.193527763899
3873,7090.930095153147
3874,7076.313332793933
3875,7060.654040925955
3876,7044.138421540752
3877,7026.7217571151905
3878,7007.959098526932
3879,6987.189911989747
3880,6963.823902681853
3881,6937.477817454114
3882,6907.972257709193
3883,6875.177602191355
3884,6838.892558873152
3885,6798.975776453589
3886,6755.714930100313
3887,6710.101602532335
3888,6663.492908628003
3889,6616.85424290129
3890,6570.505166396789
3891,6524.465318135198
3892,6478.578689496154
3893,6432.370548291263
3894,6385.237442417312
3895,6336.814390348911
3896,6287.028085211384
3897,6236.038844982133
3898,6184.330637496366
3899,6132.556552665522
3900,6081.079104621381
3901,6029.923313298143
3902,5979.2345380036495
3903,5929.356837368507
3904,5880.431948058356
3905,5832.327401860157
3906,5784.863957317853
3907,5737.80756038455
3908,5690.902919482504
3909,5644.156158174255
3910,5597.905877108423
3911,5552.600166992117
3912,5508.543284007876
3913,5465.779611053127
3914,5424.266946136668
3915,5384.342711154808
3916,5346.875649254212
3917,5312.581990230102
3918,5281.650839741362
3919,5254.365177121078
3920,5231.1961607765215
3921,5212.127634923963
3922,5196.64226470131
3923,5184.240508265665
3924,5174.756976610687
3925,5168.462862153822
3926,5165.780563996058
3927,5166.974924439713
3928,5172.372849807624
3929,5182.389620175876
3930,5196.921976664081
3931,5215.153156859931
3932,5236.192879351112
3933,5259.621181172542
3934,5285.462050923725
3935,5313.918491982724
3936,5345.328532725741
3937,5380.341192531327
3938,5419.571821427427
3939,5462.911062668686
3940,5509.628692293583
3941,5559.058869834035
3942,5610.808682199523
3943,5664.513617744454
3944,5719.718522519758
3945,5775.81835367478
3946,5832.04365948881
3947,5887.924776904302
3948,5943.828090210297
3949,6000.732743197195
3950,6059.519633870425
3951,6120.475336239007
3952,6183.17016872882
3953,6246.638017501936
3954,6309.6748478673735
3955,6371.057921769144
3956,6429.87972281515
3957,6485.982622645443
3958,6539.777710790992
3959,6591.52310515331
3960,6641.175353141399
3961,6688.914809812026
3962,6735.288667782396
3963,6780.656255352644
3964,6824.86936613493
3965,6867.497103595936
3966,6908.021238781647
3967,6946.113798731441
3968,6981.954435896833
3969,7016.0625022448185
3970,7048.767599852535
3971,7079.754334055871
3972,7108.00601594046
3973,7132.23105550476
3974,7151.416988711475
3975,7165.180556554947
3976,7173.948770397907
3977,7178.7734745473
3978,7180.5472761567935
3979,7179.400275646429
3980,7175.0009910379395
3981,7167.125961465112
3982,7155.7903218889105
3983,7141.138645736499
3984,7123.359392573465
3985,7102.55542475886
3986,7078.684404194794
3987,7051.578427746936
3988,7020.996935742605
3989,6986.914896019181
3990,6949.493330300305
3991,6908.679397575358
3992,6864.442925695935
3993,6817.207438561019
3994,6767.795238250621
3995,6717.290280777529
3996,6666.7755588445325
3997,6616.983132491965
3998,6568.311529985959
3999,6521.009108272205
4000,6475.091245853912
4001,6430.227780808419
4002,6385.934733317476
4003,6341.822962008515
4004,6297.622610219524
4005,6253.205562007976
4006,6208.7090011326845
4007,6164.417792506766
4008,6120.400797111763
4009,6076.388092218352
4010,6032.15714403186
4011,5987.939068593191
4012,5944.182593248538
4013,5900.966927932976
4014,5857.853220568043
4015,5814.263453510354
4016,5769.837952601172
4017,5724.46077159853
4018,5678.244734321857
4019,5631.653975927107
4020,5585.570255608426
4021,5541.105419448991
4022,5499.086572634147
4023,5459.759701326601
4024,5423.033201252427
4025,5388.685866980305
4026,5356.367938176194
4027,5325.6621748301395
4028,5296.242888467259
4029,5268.158797975117
4030,5242.120741183679
4031,5219.23809867898
4032,5200.173425517939
4033,5184.853438261187
4034,5173.174445043169
4035,5165.455355735483
4036,5162.044587653758
4037,5163.048665529027
4038,5168.397110757787
4039,5177.768111632417
4040,5190.756563187716
4041,5207.228181087138
4042,5227.302250486829
4043,5251.29096918838
4044,5279.620708526211
4045,5312.40528393166
4046,5349.390633498518
4047,5390.39313717641
4048,5435.1416409357325
4049,5482.8303949926985
4050,5532.45993899939
4051,5583.381745889021
4052,5635.397351476878
4053,5688.804376106513
4054,5744.30004574544
4055,5802.523898511995
4056,5863.655791776127
4057,5927.452887047557
4058,5993.548903999137
4059,6061.489009393521
4060,6130.482751636442
4061,6199.450285632857
4062,6267.373395071773
4063,6333.4701644643055
4064,6397.234143823263
4065,6458.368549644397
4066,6516.670278523791
4067,6572.2551605337885
4068,6625.68885433192
4069,6677.552122662358
4070,6727.897201289658
4071,6776.140578897215
4072,6821.582913618763
4073,6863.897821788201
4074,6903.077801755435
4075,6939.225524057618
4076,6972.23213306299
4077,7001.632411178982
4078,7027.124858370272
4079,7048.87310651476
4080,7067.142734750097
4081,7082.209893438843
4082,7094.496325475373
4083,7104.389459784418
4084,7112.059496281833
4085,7117.470265759361
4086,7120.510812419261
4087,7121.19479408321
4088,7119.659081012666
4089,7115.967139599812
4090,7110.037271686225
4091,7101.717927437501
4092,7090.883938748518
4093,7077.445972043421
4094,7061.365570448028
4095,7042.714084296923
4096,7021.538450010157
4097,6997.714461961217
4098,6971.0358764406155
4099,6941.4171251402295
4100,6909.01582473807
4101,6874.128801424142
4102,6837.077994718148
4103,6798.212260416057
4104,6757.749431667029
4105,6715.601360330015
4106,6671.490356815604
4107,6625.26584447679
4108,6577.181280539278
4109,6527.779423694858
4110,6477.40832597491
4111,6425.979463783773
4112,6373.32658164398
4113,6319.749742505404
4114,6265.954850622006
4115,6212.429451349135
4116,6159.142464805364
4117,6105.894268680632
4118,6052.786870535818
4119,6000.182448072289
4120,5948.352112918746
4121,5897.38697373938
4122,5847.265243213699
4123,5797.869448656209
4124,5749.052545959371
4125,5700.891450980116
4126,5653.80773992581
4127,5608.219799077351
4128,5564.332857679881
4129,5522.297610649115
4130,5482.205807202428
4131,5444.067931415947
4132,5407.9508889296785
4133,5373.917375844075
4134,5341.92955814784
4135,5312.013620900394
4136,5284.4312143099
4137,5259.659783084759
4138,5238.097841298227
4139,5219.740038899595
4140,5204.408030813212
4141,5192.078301062847
4142,5182.661408869036
4143,5175.9187428223295
4144,5171.807738661619
4145,5170.692837177784
4146,5173.19282074759
4147,5179.744951510938
4148,5190.368471184665
4149,5204.94203221676
4150,5223.414411235984
4151,5245.621861389329
4152,5271.267158824635
4153,5300.187988232444
4154,5332.488931012786
4155,5368.334238751108
4156,5407.621803012679
4157,5449.983665968378
4158,5495.073872723291
4159,5542.824492343995
4160,5593.3690942308785
4161,5646.6359118300115
4162,5702.245201302228
4163,5759.82930338955
4164,5819.03604109991
4165,5879.228021869848
4166,5939.588745253317
4167,5999.349753024908
4168,6057.83939109476
4169,6114.769425731326
4170,6170.389154865848
4171,6225.354381393642
4172,6280.639404556372
4173,6336.973526660184
4174,6394.292189878824
4175,6452.224236677295
4176,6510.6654796158045
4177,6569.504095639279
4178,6628.16388282234
4179,6685.67997391875
4180,6741.09407200767
4181,6793.747935367297
4182,6843.445512640311
4183,6890.241330735438
4184,6934.015955837768
4185,6974.563014847731
4186,7011.870132620196
4187,7045.963542571664
4188,7076.674714660371
4189,7103.70620910034
4190,7126.676498055349
4191,7145.059213501363
4192,7158.416854175533
4193,7166.774735844099
4194,7170.638685350731
4195,7170.597924341844
4196,7167.075922586157
4197,7160.508811443504
4198,7151.227744989396
4199,7139.078340777609
4200,7123.607808324278
4201,7104.651796193088
4202,7082.663713974358
4203,7058.398631053253
4204,7032.280452124132
4205,7004.238618858048
4206,6973.973883488655
4207,6941.297831427485
4208,6906.367472915727
4209,6869.573187319703
4210,6831.392274487879
4211,6792.39114969525
4212,6753.022332718687
4213,6713.448192890616
4214,6673.735404184321
4215,6634.0314961701515
4216,6594.40876549841
4217,6554.762416693108
4218,6514.928965152537
4219,6474.638359174675
4220,6433.433315382037
4221,6390.8926185219625
4222,6346.842348066031
4223,6301.256445499247
4224,6254.172029329969
4225,6205.790582416938
4226,6156.442575973764
4227,6106.548358316187
4228,6056.757030385283
4229,6007.678206903338
4230,5959.336385133031
4231,5911.403638602078
4232,5863.905029263722
4233,5817.213603676436
4234,5771.484844119058
4235,5726.428260237466
4236,5681.593865003658
4237,5636.827811078477
4238,5592.447179770905
4239,5548.841979869107
4240,5506.223477209301
4241,5465.105387892497
4242,5426.453917287771
4243,5390.957357134549
4244,5358.535327029683
4245,5328.617731296274
4246,5300.699727763067
4247,5274.73599361102
4248,5251.0698746758635
4249,5230.096432675108
4250,5212.163487245649
4251,5197.736834038003
4252,5187.42603610233
4253,5181.605842772238
4254,5180.105267905518
4255,5182.562412002569
4256,5189.07443230231
4257,5200.189064319621
4258,5216.161053702088
4259,5236.604358159106
4260,5261.019962687071
4261,5289.275793728805
4262,5321.544431659044
4263,5357.992611193599
4264,5398.539303760338
4265,5442.994305014148
4266,5491.205996140221
4267,5542.866615230066
4268,5597.459622094918
4269,5654.375585921157
4270,5712.819421859563
4271,5771.823588509512
4272,5830.705500098449
4273,5889.323192931621
4274,5947.779918647447
4275,6006.261299198963
4276,6064.911722572226
4277,6123.44680174196
4278,6181.343594919657
4279,6238.668167441584
4280,6296.183058778215
4281,6354.347032123251
4282,6412.685974761855
4283,6470.3349343428545
4284,6526.701668124747
4285,6581.594713657242
4286,6634.966991544435
4287,6686.592100259491
4288,6736.1474085015225
4289,6783.349530919036
4290,6827.730279998272
4291,6868.654496152663
4292,6905.764668426996
4293,6939.223116604012
4294,6969.592827708498
4295,6997.645619035451
4296,7024.108172292608
4297,7049.320596131061
4298,7073.129368586224
4299,7095.210411672597
4300,7115.265244573358
4301,7132.788903938514
4302,7147.201352600178
4303,7158.342086246846
4304,7166.26960132676
4305,7170.746080204493
4306,7171.417400686174
4307,7168.225148630304
4308,7161.500842605579
4309,7151.818775342696
4310,7139.50934765463
4311,7124.34253386749
4312,7105.903312808118
4313,7083.9662234615
4314,7058.52823798479
4315,7029.839959618745
4316,6998.365532601073
4317,6964.571000323152
4318,6928.600426934025
4319,6890.284104397725
4320,6849.65003557176
4321,6806.984174079395
4322,6762.434465320125
4323,6716.146077496919
4324,6668.3437891276035
4325,6619.046890394919
4326,6568.399101921094
4327,6517.024843109243
4328,6465.5716616189975
4329,6414.338826545341
4330,6363.419959335923
4331,6312.79663597308
4332,6262.411639984262
4333,6212.356065004883
4334,6162.864932139578
4335,6114.119056573967
4336,6066.107063143282
4337,6018.733691168241
4338,5971.9101500333845
4339,5925.453033595784
4340,5879.190831981815
4341,5833.190783362806
4342,5787.759941388203
4343,5743.198538615052
4344,5699.618841145779
4345,5657.149227160961
4346,5616.164373207125
4347,5577.060340891934
4348,5539.714646459731
4349,5503.466635796148
4350,5467.820861354432
4351,5432.801118640819
4352,5398.804462528427
4353,5366.554178280043
4354,5336.811698321503
4355,5309.858232737647
4356,5285.592235127835
4357,5264.13117019892
4358,5245.880500978895
4359,5231.1694863280245
4360,5220.186333653628
4361,5213.110631585855
4362,5210.143482595387
4363,5211.307384430151
4364,5216.251829441117
4365,5224.327433241077
4366,5234.951820922517
4367,5248.186642371823
4368,5264.676957410499
4369,5284.855278708365
4370,5308.705142468747
4371,5336.086433941981
4372,5366.86058312783
4373,5401.045950365654
4374,5438.939540253351
4375,5480.819068615956
4376,5526.5149320817245
4377,5575.292085836907
4378,5626.189939318451
4379,5678.491718185577
4380,5731.748411651137
4381,5785.598615747743
4382,5839.929947638273
4383,5894.8884009024105
4384,5950.590300374051
4385,6007.299111763541
4386,6065.575213739228
4387,6125.773529288187
4388,6187.738407516145
4389,6250.932956875831
4390,6314.638924432682
4391,6378.292822406523
4392,6441.696564868366
4393,6504.847120918838
4394,6567.474004275905
4395,6628.701925565611
4396,6687.2605798622
4397,6742.052861498537
4398,6792.679146086963
4399,6839.5503092100935
4400,6883.506266543205
4401,6925.214067832566
4402,6964.719155416953
4403,7001.527599324358
4404,7035.057799782498
4405,7064.988911427159
4406,7091.276548999583
4407,7113.919724142942
4408,7132.7514904696145
4409,7147.4086968009915
4410,7157.646846879705
4411,7163.690305215269
4412,7165.906659169342
4413,7164.271627736402
4414,7158.568472601075
4415,7148.978185663483
4416,7136.214847308087
4417,7120.93873198751
4418,7103.288626327928
4419,7083.416883570629
4420,7061.909645470117
4421,7039.203882737775
4422,7015.152653830688
4423,6989.2879368312015
4424,6961.176013075993
4425,6930.6797503171
4426,6898.115591952851
4427,6864.104590268937
4428,6829.350556914852
4429,6794.468856519934
4430,6759.602537636062
4431,6724.203624348063
4432,6687.310769386583
4433,6647.946157000029
4434,6605.547255822417
4435,6560.42105834547
4436,6513.598923882263
4437,6466.0683971155895
4438,6418.36841713571
4439,6370.724074719194
4440,6323.1035516542015
4441,6275.31071520604
4442,6227.212681478416
4443,6178.660460706993
4444,6129.360965218661
4445,6079.196575330587
4446,6028.486213567328
4447,5977.696820355198
4448,5927.242907083357
4449,5877.668723927664
4450,5829.504758144062
4451,5782.82703911897
4452,5737.200767670865
4453,5692.040635270329
4454,5647.104550933016
4455,5602.721035669882
4456,5559.302156825608
4457,5516.809685676068
4458,5474.977202286807
4459,5433.677344506432
4460,5393.140944915004
4461,5354.308783995232
